Project Name,Package Name,Type Name,LCOM,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,FANIN,FANOUT
.,org.gjt.sp.jedit.textarea,TextArea,0.080267559,69,3,299,255,4152,832,3,0,48,34
.,org.gjt.sp.jedit.textarea,RectParams,0,3,0,1,0,10,1,0,0,1,0
.,org.gjt.sp.jedit.textarea,LineCharacterBreaker,0.2,4,0,15,15,89,20,0,0,1,2
.,org.gjt.sp.jedit.textarea,CharIterator,0.181818182,2,0,11,11,62,14,0,0,3,1
.,org.gjt.sp.jedit.textarea,CaretBlinker,-1,0,0,1,1,5,2,0,0,0,0
.,org.gjt.sp.jedit.textarea,MutableCaretEvent,-1,0,0,3,2,11,3,0,0,1,0
.,org.gjt.sp.jedit.textarea,AdjustHandler,-1,0,0,1,1,7,3,0,0,0,0
.,org.gjt.sp.jedit.textarea,FocusHandler,-1,0,0,2,2,19,8,0,0,0,0
.,org.gjt.sp.jedit.textarea,MouseWheelHandler,-1,0,0,1,1,41,12,0,0,0,0
.,org.gjt.sp.jedit.textarea,RequestFocusLayerUI,-1,0,0,3,2,15,4,0,0,1,0
.,org.gjt.sp.jedit.textarea,Selection,0.358974359,6,0,39,23,408,90,2,0,32,4
.,org.gjt.sp.jedit.textarea,Range,-1,0,0,9,5,78,21,0,1,1,2
.,org.gjt.sp.jedit.textarea,Rect,0.428571429,2,0,14,9,223,52,1,1,8,4
.,org.gjt.sp.jedit.textarea,BufferHandler,0,7,0,12,8,210,46,0,1,0,5
.,org.gjt.sp.jedit.textarea,FoldPainter,-1,0,0,3,0,42,3,2,0,2,2
.,org.gjt.sp.jedit.textarea,TextAreaTransferHandler,0.230769231,8,0,13,5,271,56,0,0,0,12
.,org.gjt.sp.jedit.textarea,TextAreaSelection,0,1,0,1,0,7,1,0,0,0,1
.,org.gjt.sp.jedit.textarea,DraggedURLLoader,0,2,0,2,1,13,2,0,3,0,2
.,org.gjt.sp.jedit.textarea,SelectionManager,0.142857143,2,0,14,1,225,54,0,0,0,4
.,org.gjt.sp.jedit.textarea,TextAreaDropHandler,0,3,0,5,4,37,8,0,0,0,3
.,org.gjt.sp.jedit.textarea,ShapedFoldPainter,-1,0,0,4,3,33,8,2,1,0,2
.,org.gjt.sp.jedit.textarea,AntiAlias,0,10,9,9,9,54,12,0,0,2,0
.,org.gjt.sp.jedit.textarea,TextAreaBorder,-1,0,0,2,2,17,2,0,0,0,0
.,org.gjt.sp.jedit.textarea,CircleFoldPainter,-1,0,0,1,0,5,1,0,2,0,0
.,org.gjt.sp.jedit.textarea,StatusListener,-1,3,0,3,0,14,3,1,0,1,1
.,org.gjt.sp.jedit.textarea,FirstLine,0.1875,2,0,16,3,300,83,0,1,0,4
.,org.gjt.sp.jedit.textarea,RangeMap,0,3,0,17,0,261,68,0,0,0,2
.,org.gjt.sp.jedit.textarea,ChunkCache,0,18,0,29,2,495,94,0,0,8,11
.,org.gjt.sp.jedit.textarea,LineInfo,0,8,0,1,1,34,1,0,0,8,3
.,org.gjt.sp.jedit.textarea,ScreenLineManager,0,2,0,9,2,75,19,0,0,0,3
.,org.gjt.sp.jedit.textarea,GutterPopupHandler,-1,0,0,1,0,3,1,0,0,2,0
.,org.gjt.sp.jedit.textarea,JEditEmbeddedTextArea,-1,0,0,1,1,17,1,0,1,0,4
.,org.gjt.sp.jedit.textarea,Gutter,0.052631579,44,6,57,50,654,142,0,0,6,14
.,org.gjt.sp.jedit.textarea,MouseHandler,0.5,8,0,6,5,162,37,0,0,0,7
.,org.gjt.sp.jedit.textarea,ElasticTabStopBufferListener,0,4,0,7,6,329,63,0,2,1,3
.,org.gjt.sp.jedit.textarea,ScrollLineCount,-1,0,0,7,2,65,19,0,1,0,4
.,org.gjt.sp.jedit.textarea,Anchor,0.380952381,8,0,21,1,115,25,2,0,0,2
.,org.gjt.sp.jedit.textarea,MouseActionsProvider,-1,0,0,1,0,7,1,1,0,2,0
.,org.gjt.sp.jedit.textarea,ElasticTabstopsTabExpander,0,1,0,3,2,48,10,0,0,1,3
.,org.gjt.sp.jedit.menu,EnhancedMenuItem,0,4,0,3,3,74,10,0,0,1,7
.,org.gjt.sp.jedit.menu,ReloadWithEncodingProvider,0.666666667,1,0,3,3,71,11,0,1,0,7
.,org.gjt.sp.jedit.menu,RecentDirectoriesProvider,-1,0,0,5,5,62,12,0,1,0,7
.,org.gjt.sp.jedit.menu,FavoritesProvider,-1,0,0,4,4,38,7,0,1,0,9
.,org.gjt.sp.jedit.menu,DynamicMenuProvider,-1,0,0,2,0,17,2,8,0,1,0
.,org.gjt.sp.jedit.menu,MacrosProvider,-1,0,0,3,2,41,11,0,1,0,2
.,org.gjt.sp.jedit.menu,EnhancedMenu,0.272727273,7,0,11,9,81,26,0,0,0,9
.,org.gjt.sp.jedit.menu,EditBusStub,0,2,0,3,2,14,4,0,0,1,2
.,org.gjt.sp.jedit.menu,DirectoryProvider,0.8,1,0,5,5,76,13,0,1,0,6
.,org.gjt.sp.jedit.menu,EnhancedCheckBoxMenuItem,0.4,3,0,5,5,84,14,0,0,0,9
.,org.gjt.sp.jedit.menu,Model,-1,0,0,2,2,19,4,0,0,0,2
.,org.gjt.sp.jedit.menu,MenuItemTextComparator,-1,0,0,1,1,20,3,0,0,0,1
.,org.gjt.sp.jedit.menu,RecentFilesProvider,-1,0,0,6,6,98,20,0,1,0,8
.,org.gjt.sp.jedit.menu,MarkersProvider,0.714285714,5,0,7,5,86,15,0,1,0,5
.,org.gjt.sp.jedit.menu,MarkersMenuItem,0,5,0,4,2,51,9,0,0,0,2
.,org.gjt.sp.jedit.menu,PluginsProvider,-1,0,0,3,2,72,20,0,1,0,3
.,org.gjt.sp.jedit.gui,ShortcutPrefixActiveEvent,0,3,0,6,6,70,7,0,0,3,1
.,org.gjt.sp.jedit.gui,JEditHistoryModelSaver,0,3,0,3,2,105,16,0,1,1,7
.,org.gjt.sp.jedit.gui,ToolBarManager,0,6,0,6,3,51,12,0,0,2,3
.,org.gjt.sp.jedit.gui,Entry,0,2,0,1,0,8,1,0,0,8,0
.,org.gjt.sp.jedit.gui,ColorChooserDialog,0.5,2,0,6,5,61,6,0,0,4,1
.,org.gjt.sp.jedit.gui,BufferSwitcher,0.214285714,12,1,28,25,277,59,0,0,6,11
.,org.gjt.sp.jedit.gui,BufferCellRenderer,-1,0,0,1,1,15,2,0,0,0,2
.,org.gjt.sp.jedit.gui,ComboBoxTransferHandler,0,1,0,2,2,15,4,0,0,0,1
.,org.gjt.sp.jedit.gui,BufferSwitcherTransferable,0.5,3,0,4,4,19,5,0,0,0,2
.,org.gjt.sp.jedit.gui,BufferTransferableData,0,2,0,3,3,14,3,0,0,2,1
.,org.gjt.sp.jedit.gui,BufferSwitcherTransferHandler,-1,0,0,5,5,103,15,0,0,0,9
.,org.gjt.sp.jedit.gui,ErrorListDialog,0.333333333,4,0,9,9,128,19,0,1,3,5
.,org.gjt.sp.jedit.gui,ErrorEntry,0,2,0,4,4,43,9,0,0,3,3
.,org.gjt.sp.jedit.gui,JTextPaneSized,-1,0,0,1,1,11,1,0,0,0,0
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,8,3,0,0,1,1
.,org.gjt.sp.jedit.gui,DockingLayoutManager,0.1,10,0,20,9,166,52,0,1,3,14
.,org.gjt.sp.jedit.gui,LoadPerspectiveAction,1,1,0,2,2,10,2,0,2,0,3
.,org.gjt.sp.jedit.gui,TipOfTheDay,0.6,5,0,5,4,84,10,0,1,0,4
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,10,4,0,0,0,1
.,org.gjt.sp.jedit.gui,AddModeDialog,0,8,0,9,9,116,16,0,1,0,5
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,24,5,0,0,0,4
.,org.gjt.sp.jedit.gui,PingPongList,0.14893617,16,1,47,42,301,70,0,0,2,5
.,org.gjt.sp.jedit.gui,MyListModel,0,1,0,8,7,35,10,0,0,2,0
.,org.gjt.sp.jedit.gui,MyTransferHandler,0.75,2,0,4,3,58,10,0,0,1,3
.,org.gjt.sp.jedit.gui,MyTransferable,0.4,2,1,5,3,19,5,0,0,2,0
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,15,3,0,0,0,0
.,org.gjt.sp.jedit.gui,MyListDataListener,-1,0,0,4,3,15,4,0,0,0,0
.,org.gjt.sp.jedit.gui,CloseDialog,0,9,0,8,7,150,23,0,1,0,8
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,51,11,0,0,0,4
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,1,1,18,4,0,0,1,3
.,org.gjt.sp.jedit.gui,FilePropertiesDialog,0,9,0,11,10,195,29,0,1,0,12
.,org.gjt.sp.jedit.gui,ButtonActionHandler,-1,0,0,1,1,11,3,0,0,1,0
.,org.gjt.sp.jedit.gui,LogViewer,0.228571429,37,0,35,25,386,63,0,1,0,10
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,30,7,0,0,0,1
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,3,3,11,3,0,0,0,0
.,org.gjt.sp.jedit.gui,LogList,0.666666667,1,0,3,2,30,7,0,0,0,0
.,org.gjt.sp.jedit.gui,ColorizerCellRenderer,0,11,0,5,4,71,12,0,0,1,1
.,org.gjt.sp.jedit.gui,MyFilteredListModel,-1,0,0,3,2,20,10,0,1,0,0
.,org.gjt.sp.jedit.gui,LogSettings,0.6,12,0,5,2,92,5,0,0,0,4
.,org.gjt.sp.jedit.gui,FilesChangedDialog,0.454545455,11,0,11,5,222,47,0,1,0,4
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,9,5,0,0,0,0
.,org.gjt.sp.jedit.gui,TreeHandler,-1,0,0,1,1,14,5,0,0,0,2
.,org.gjt.sp.jedit.gui,Renderer,0.666666667,2,0,3,0,18,5,0,1,0,1
.,org.gjt.sp.jedit.gui,AboutDialog,0.357142857,25,0,14,10,198,29,0,0,0,6
.,org.gjt.sp.jedit.gui,AboutPanel,0,25,0,9,6,152,24,0,0,2,5
.,org.gjt.sp.jedit.gui,HistoryModel,0,8,0,20,19,158,31,0,1,11,2
.,org.gjt.sp.jedit.gui,RegisterViewer,0.304347826,7,0,23,18,242,53,0,1,0,9
.,org.gjt.sp.jedit.gui,Renderer,-1,0,0,1,1,27,8,0,0,0,3
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,1,1,26,6,0,0,0,2
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,18,5,0,0,1,3
.,org.gjt.sp.jedit.gui,DocumentHandler,-1,0,0,5,3,26,6,0,0,0,0
.,org.gjt.sp.jedit.gui,FocusHandler,-1,0,0,2,2,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,EscapeHandler,-1,0,0,1,1,6,1,0,0,0,0
.,org.gjt.sp.jedit.gui,TabHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,InsertHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,ClearHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,0,10,1,19,11,253,31,0,0,2,1
.,org.gjt.sp.jedit.gui,DockableWindowManagerProvider,-1,0,0,2,2,13,2,0,1,0,4
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,0.333333333,3,0,6,6,82,15,0,1,0,6
.,org.gjt.sp.jedit.gui,JCheckBoxList,0.235294118,6,0,17,15,131,25,0,0,1,1
.,org.gjt.sp.jedit.gui,Entry,0,3,0,4,4,22,4,0,0,0,0
.,org.gjt.sp.jedit.gui,DummyRenderer,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,LabelRenderer,0,2,0,2,1,14,3,0,0,0,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,0.4,1,0,10,7,62,19,0,0,1,3
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,0,12,0,14,4,210,30,2,2,3,9
.,org.gjt.sp.jedit.gui,MenuItemCompare,-1,0,0,1,1,5,1,0,0,0,2
.,org.gjt.sp.jedit.gui,MenuItem,0,2,0,2,1,11,2,0,0,4,1
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,61,11,0,0,0,6
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,MutableListModel,-1,0,0,2,2,7,2,2,0,1,0
.,org.gjt.sp.jedit.gui,DefaultInputHandler,-1,0,0,8,8,139,28,0,2,1,5
.,org.gjt.sp.jedit.gui,DropShadowBorder,0.571428571,2,0,7,7,115,11,0,0,0,0
.,org.gjt.sp.jedit.gui,DockableWindowContainer,-1,0,0,5,0,13,5,2,0,2,2
.,org.gjt.sp.jedit.gui,KeyEventTranslator,0.176470588,13,3,17,14,295,67,0,0,14,4
.,org.gjt.sp.jedit.gui,Key,0.333333333,5,3,6,6,37,8,0,0,8,1
.,org.gjt.sp.jedit.gui,KeyEventWorkaround,0.666666667,3,0,3,3,227,162,0,0,7,4
.,org.gjt.sp.jedit.gui,StyleEditor,0,9,0,8,7,132,19,0,1,0,9
.,org.gjt.sp.jedit.gui,EnhancedButton,-1,0,0,2,2,25,4,0,1,1,2
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,0.166666667,6,0,12,12,103,19,0,1,1,5
.,org.gjt.sp.jedit.gui,MouseHandler,0,1,0,1,1,10,2,0,0,0,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,0.285714286,2,0,14,8,114,34,22,0,0,2
.,org.gjt.sp.jedit.gui,ContainerHandler,-1,0,0,4,2,26,8,0,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,2,1,49,18,0,0,3,2
.,org.gjt.sp.jedit.gui,WindowHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,StatusBar,0.272727273,25,0,22,20,329,62,0,0,4,14
.,org.gjt.sp.jedit.gui,TaskHandler,0.857142857,1,0,7,7,36,10,0,1,1,3
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,0,3,0,8,8,146,24,0,0,2,1
.,org.gjt.sp.jedit.gui,RolloverButton,0.444444444,2,0,9,9,70,11,6,0,8,0
.,org.gjt.sp.jedit.gui,MouseOverHandler,-1,0,0,2,2,13,2,0,0,0,0
.,org.gjt.sp.jedit.gui,InputHandler,0.357142857,1,0,14,9,264,68,1,1,3,18
.,org.gjt.sp.jedit.gui,AnimatedIcon,0,6,0,10,10,68,12,0,0,0,0
.,org.gjt.sp.jedit.gui,Animator,-1,0,0,1,1,7,1,0,0,0,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,0,12,0,14,8,209,30,0,1,1,4
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,6,3,0,0,0,0
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,1,1,18,7,0,0,0,0
.,org.gjt.sp.jedit.gui,BeanShellErrorDialog,-1,0,0,2,2,13,2,0,2,0,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,0.138888889,22,0,36,24,301,60,0,0,9,11
.,org.gjt.sp.jedit.gui,DockableListHandler,0.230769231,11,0,13,8,104,20,0,0,0,3
.,org.gjt.sp.jedit.gui,Window,0,9,0,13,7,103,21,0,0,0,8
.,org.gjt.sp.jedit.gui,OpenAction,0,1,0,3,2,13,3,0,2,0,1
.,org.gjt.sp.jedit.gui,ToggleAction,0,1,0,4,3,16,4,0,2,0,1
.,org.gjt.sp.jedit.gui,FloatAction,0,1,0,3,2,13,3,0,2,0,1
.,org.gjt.sp.jedit.gui,ContextAddDialog,0,8,0,6,5,120,19,0,1,2,6
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,12,5,0,0,0,0
.,org.gjt.sp.jedit.gui,CompletionPopup,0.214285714,4,0,28,22,290,62,1,0,2,5
.,org.gjt.sp.jedit.gui,Candidates,-1,0,0,5,5,25,5,1,0,1,0
.,org.gjt.sp.jedit.gui,CandidateListModel,-1,0,0,2,2,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,CellRenderer,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,2,2,75,21,0,0,0,0
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,10,2,0,0,0,0
.,org.gjt.sp.jedit.gui,WindowFocusHandler,-1,0,0,2,2,7,2,0,0,0,0
.,org.gjt.sp.jedit.gui,ColorWellButton,0.25,2,0,8,7,58,12,0,0,6,3
.,org.gjt.sp.jedit.gui,ColorWell,0,2,0,4,3,20,5,0,0,0,0
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,17,3,0,0,0,2
.,org.gjt.sp.jedit.gui,HistoryText,0,6,0,22,22,209,50,0,0,2,3
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,16,4,0,0,0,0
.,org.gjt.sp.jedit.gui,FontSelector,0.375,1,0,8,6,82,15,0,0,7,2
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,16,3,0,0,0,1
.,org.gjt.sp.jedit.gui,SelectLineRange,0.428571429,5,0,7,6,112,11,0,1,0,7
.,org.gjt.sp.jedit.gui,NumericTextField,0.217391304,7,0,23,17,250,54,0,0,3,3
.,org.gjt.sp.jedit.gui,IntegerDocumentFilter,-1,0,0,5,3,54,12,0,0,0,0
.,org.gjt.sp.jedit.gui,FloatDocumentFilter,-1,0,0,5,3,61,14,0,0,0,0
.,org.gjt.sp.jedit.gui,TaskMonitor,0.142857143,8,0,28,22,169,35,0,1,0,7
.,org.gjt.sp.jedit.gui,TaskCellRenderer,0,2,0,2,1,33,5,0,0,0,3
.,org.gjt.sp.jedit.gui,TaskTableEditor,0.5,2,0,4,3,21,4,0,0,0,3
.,org.gjt.sp.jedit.gui,TaskTableModel,0.3,1,0,10,7,43,12,0,0,1,2
.,org.gjt.sp.jedit.gui,BufferOptions,0,3,0,4,4,50,6,0,1,0,4
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,7,3,0,0,0,0
.,org.gjt.sp.jedit.gui,DefaultFocusComponent,-1,0,0,1,0,13,1,4,0,0,0
.,org.gjt.sp.jedit.gui,HistoryTextArea,0,1,0,9,7,106,26,0,0,1,2
.,org.gjt.sp.jedit.gui,ActionBar,0.28,10,0,25,17,303,71,0,0,3,16
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,6,2,0,0,0,0
.,org.gjt.sp.jedit.gui,DocumentHandler,-1,0,0,3,3,10,5,0,0,0,0
.,org.gjt.sp.jedit.gui,ActionTextField,0.666666667,2,0,6,4,80,19,0,1,0,2
.,org.gjt.sp.jedit.gui,CompletionPopup,0.75,1,0,8,5,72,14,0,0,0,2
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,CompletionList,-1,0,0,2,1,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,2,2,24,8,0,0,0,0
.,org.gjt.sp.jedit.gui,EditAbbrevDialog,0.25,6,0,8,6,89,16,0,0,2,3
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,13,4,0,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,1,1,5,2,0,0,0,0
.,org.gjt.sp.jedit.gui,DockableWindow,-1,0,0,1,0,14,1,2,0,0,0
.,org.gjt.sp.jedit.gui,ListModelEditor,-1,0,0,4,2,78,26,0,0,0,2
.,org.gjt.sp.jedit.gui,PasteFromListDialog,0.230769231,7,0,13,8,171,31,0,1,0,4
.,org.gjt.sp.jedit.gui,Renderer,0.666666667,1,0,3,2,35,9,0,0,0,1
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,7,3,0,0,0,0
.,org.gjt.sp.jedit.gui,ListHandler,-1,0,0,1,1,6,1,0,0,0,0
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,5,2,0,0,0,0
.,org.gjt.sp.jedit.gui,OptionsDialog,0.272727273,11,0,22,11,309,64,2,1,0,8
.,org.gjt.sp.jedit.gui,PaneNameRenderer,0.666666667,2,0,3,1,37,9,0,1,0,1
.,org.gjt.sp.jedit.gui,OptionTreeModel,-1,0,0,2,2,11,2,0,1,2,1
.,org.gjt.sp.jedit.gui,FilteredListModel,0,5,0,18,14,148,38,1,0,1,0
.,org.gjt.sp.jedit.gui,DynamicContextMenuService,-1,0,0,1,1,13,1,0,0,1,1
.,org.gjt.sp.jedit.gui,DockableLayout,0.461538462,15,0,13,12,166,30,0,0,1,1
.,org.gjt.sp.jedit.gui,HistoryTextField,0.28,5,0,25,23,233,47,3,0,5,2
.,org.gjt.sp.jedit.gui,MouseHandler,0.4,1,0,5,5,23,8,0,0,0,0
.,org.gjt.sp.jedit.gui,HistoryBorder,0,1,0,2,2,18,2,0,0,0,0
.,org.gjt.sp.jedit.gui,HistoryModelSaver,-1,0,0,2,0,9,2,1,0,1,0
.,org.gjt.sp.jedit.gui,AddAbbrevDialog,0.666666667,5,0,3,3,75,9,0,0,0,5
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,24,5,0,0,0,1
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,1,1,5,2,0,0,0,0
.,org.gjt.sp.jedit.gui,DockableWindowManager,0.307692308,24,6,65,45,403,109,1,0,15,13
.,org.gjt.sp.jedit.gui,DockingArea,-1,0,0,4,0,6,4,1,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,0.75,6,0,4,1,43,12,0,0,0,4
.,org.gjt.sp.jedit.gui,DockingLayout,0.5,1,1,10,7,49,17,1,0,6,2
.,org.gjt.sp.jedit.gui,DockingFrameworkProvider,-1,0,0,2,0,9,2,1,0,1,3
.,org.gjt.sp.jedit.gui,TextAreaDialog,-1,0,0,8,7,58,8,1,1,0,3
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,5,1,0,0,0,0
.,org.gjt.sp.jedit.gui,VariableGridLayout,0.368421053,16,2,19,16,391,78,0,0,8,0
.,org.gjt.sp.jedit.gui,MarkerViewer,0.214285714,6,0,14,11,161,31,0,0,0,11
.,org.gjt.sp.jedit.gui,Renderer,-1,0,0,1,1,17,4,0,0,0,3
.,org.gjt.sp.jedit.gui,MouseHandler,-1,0,0,1,1,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,KeyHandler,-1,0,0,1,1,8,2,0,0,0,0
.,org.gjt.sp.jedit.gui,DockablePanel,0.25,5,0,12,8,156,45,0,0,0,3
.,org.gjt.sp.jedit.gui,ResizeMouseHandler,0.333333333,2,0,6,5,93,32,0,0,0,2
.,org.gjt.sp.jedit.gui,GrabKeyDialog,0.263157895,17,6,19,13,292,62,0,0,4,12
.,org.gjt.sp.jedit.gui,KeyBinding,0,6,6,2,2,22,2,0,0,4,0
.,org.gjt.sp.jedit.gui,InputPane,0.5,1,0,4,3,58,16,0,0,1,8
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,2,1,51,15,0,0,0,2
.,org.gjt.sp.jedit.gui,ExtendedGridLayout,0.352941176,4,0,17,13,716,124,0,0,0,1
.,org.gjt.sp.jedit.gui,CompleteWord,0.181818182,9,0,22,12,250,60,0,1,1,9
.,org.gjt.sp.jedit.gui,Completion,0,2,0,4,3,18,5,0,0,2,0
.,org.gjt.sp.jedit.gui,Words,0.5,2,0,6,6,33,9,0,1,0,1
.,org.gjt.sp.jedit.gui,FilteredTableModel,0.095238095,5,0,21,16,147,36,0,0,1,0
.,org.gjt.sp.jedit.gui,DockableWindowManagerImpl,0.155555556,24,9,45,37,588,136,0,1,9,20
.,org.gjt.sp.jedit.gui,DockableWindowConfig,0.666666667,8,8,6,5,73,15,0,1,1,3
.,org.gjt.sp.jedit.gui,PerspectiveHandler,-1,0,0,2,1,15,11,0,0,0,0
.,org.gjt.sp.jedit.gui,Entry,0,5,0,5,3,38,7,0,0,0,3
.,org.gjt.sp.jedit.gui,PanelWindowContainer,0.153846154,30,3,39,28,519,102,0,1,3,10
.,org.gjt.sp.jedit.gui,DockableWindowCompare,-1,0,0,1,1,7,1,0,0,0,2
.,org.gjt.sp.jedit.gui,ActionHandler,-1,0,0,1,1,10,4,0,0,0,1
.,org.gjt.sp.jedit.gui,MenuMouseHandler,-1,0,0,1,1,33,6,0,0,0,1
.,org.gjt.sp.jedit.gui,DockBorder,0.285714286,5,0,7,3,67,15,0,0,0,1
.,org.gjt.sp.jedit.gui,RotatedTextIcon,0,10,3,4,4,60,7,0,0,2,1
.,org.gjt.sp.jedit.gui,ButtonLayout,-1,0,0,8,5,118,23,0,0,0,1
.,org.gjt.sp.jedit.gui,SplashScreen,0,15,0,9,6,156,21,0,0,1,2
.,org.gjt.sp.jedit.gui.statusbar,ErrorsWidgetFactory,0.380952381,12,0,21,15,194,35,0,1,0,14
.,org.gjt.sp.jedit.gui.statusbar,ErrorWidget,0.5,1,0,4,3,14,4,0,1,0,2
.,org.gjt.sp.jedit.gui.statusbar,ErrorHighlight,0.25,4,0,8,5,62,13,0,0,2,7
.,org.gjt.sp.jedit.gui.statusbar,MyMouseAdapter,0,1,0,2,1,14,5,0,0,0,4
.,org.gjt.sp.jedit.gui.statusbar,ErrorDialog,0,7,0,8,6,107,17,0,1,0,8
.,org.gjt.sp.jedit.gui.statusbar,MyActionListener,-1,0,0,1,1,21,6,0,0,0,1
.,org.gjt.sp.jedit.gui.statusbar,TaskMonitorWidgetFactory,0.928571429,4,0,14,13,82,17,0,1,0,6
.,org.gjt.sp.jedit.gui.statusbar,TaskMonitorWidget,0.384615385,4,0,13,12,70,16,0,1,0,5
.,org.gjt.sp.jedit.gui.statusbar,FoldWidgetFactory,0.333333333,2,0,6,6,34,9,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,FoldWidget,0.4,2,0,5,5,24,8,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,IndentWidgetFactory,0.333333333,2,0,6,6,49,8,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,IndentWidget,0.4,2,0,5,5,39,7,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,ModeWidgetFactory,0.333333333,2,0,6,6,34,9,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,ModeWidget,0.4,2,0,5,5,24,8,0,1,1,3
.,org.gjt.sp.jedit.gui.statusbar,SelectionLengthWidgetFactory,0.333333333,4,0,9,8,76,14,0,1,0,8
.,org.gjt.sp.jedit.gui.statusbar,SelectionLengthWidget,0.25,4,0,8,7,66,13,0,1,0,7
.,org.gjt.sp.jedit.gui.statusbar,SelectionLength,0.666666667,1,0,3,3,16,3,0,0,2,0
.,org.gjt.sp.jedit.gui.statusbar,RectSelectWidgetFactory,0,2,0,6,5,50,10,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,RectSelectWidget,0,2,0,5,4,40,9,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatusWidgetFactory,0.538461538,8,0,13,12,106,14,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatusWidget,0.75,1,0,4,4,13,4,0,1,0,2
.,org.gjt.sp.jedit.gui.statusbar,MemoryStatus,0.625,7,0,8,7,83,9,0,0,2,2
.,org.gjt.sp.jedit.gui.statusbar,MouseHandler,-1,0,0,1,1,8,2,0,0,0,1
